timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2025/08/22 19:54:36.882, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:54:46.886, 14 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:54:56.890, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:55:06.894, 3 %, 0 %, 1144 MiB, 81920 MiB, 67.29 W, 38
2025/08/22 19:55:16.898, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:55:26.903, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:55:36.907, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 38
2025/08/22 19:55:46.911, 0 %, 0 %, 1144 MiB, 81920 MiB, 63.91 W, 38
2025/08/22 19:55:56.916, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:56:06.920, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:56:16.923, 0 %, 0 %, 1144 MiB, 81920 MiB, 66.68 W, 38
2025/08/22 19:56:26.927, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:56:36.930, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:56:46.934, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:56:56.938, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:57:06.941, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:57:16.945, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:57:26.950, 6 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 38
2025/08/22 19:57:36.954, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:57:46.958, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:57:56.963, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:58:06.967, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:58:16.973, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:58:26.977, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:58:36.981, 7 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 38
2025/08/22 19:58:46.985, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:58:56.989, 15 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 19:59:06.995, 2 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 38
2025/08/22 19:59:16.999, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:59:27.004, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:59:37.007, 8 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 19:59:47.012, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 19:59:57.016, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:00:07.020, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:00:17.026, 12 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:00:27.031, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 20:00:37.034, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:00:47.050, 9 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:00:57.054, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:01:07.059, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:01:17.063, 13 %, 0 %, 1144 MiB, 81920 MiB, 67.63 W, 38
2025/08/22 20:01:27.067, 9 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:01:37.072, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 20:01:47.076, 6 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:01:57.080, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:02:07.084, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:02:17.087, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:02:27.091, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 20:02:37.095, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:02:47.099, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:02:57.103, 12 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 38
2025/08/22 20:03:07.109, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:03:17.113, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:03:27.116, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 20:03:37.121, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:03:47.125, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:03:57.129, 2 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:04:07.133, 7 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:04:17.137, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:04:27.141, 9 %, 0 %, 1144 MiB, 81920 MiB, 66.68 W, 39
2025/08/22 20:04:37.145, 13 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:04:47.149, 5 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 38
2025/08/22 20:04:57.155, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 20:05:07.160, 0 %, 0 %, 1144 MiB, 81920 MiB, 66.07 W, 39
2025/08/22 20:05:17.164, 7 %, 0 %, 1144 MiB, 81920 MiB, 66.07 W, 39
2025/08/22 20:05:27.168, 14 %, 0 %, 1144 MiB, 81920 MiB, 67.29 W, 39
2025/08/22 20:05:37.172, 13 %, 0 %, 1144 MiB, 81920 MiB, 68.23 W, 39
2025/08/22 20:05:47.176, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 38
2025/08/22 20:05:57.181, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:06:07.185, 2 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:06:17.189, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:06:27.193, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:06:37.198, 13 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 39
2025/08/22 20:06:47.202, 7 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:06:57.206, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:07:07.210, 2 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:07:17.214, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:07:27.219, 17 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 39
2025/08/22 20:07:37.223, 3 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:07:47.227, 6 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:07:57.231, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:08:07.235, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:08:17.239, 0 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 39
2025/08/22 20:08:27.243, 14 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 39
2025/08/22 20:08:37.248, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:08:47.253, 12 %, 0 %, 1144 MiB, 81920 MiB, 67.63 W, 39
2025/08/22 20:08:57.257, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:09:07.261, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:09:17.265, 6 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:09:27.269, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:09:37.273, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:09:47.277, 5 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:09:57.281, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:10:07.284, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:10:17.289, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:10:27.294, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:10:37.298, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:10:47.302, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:10:57.308, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:11:07.312, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:11:17.316, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:11:27.320, 7 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:11:37.325, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:11:47.328, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:11:57.334, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:12:07.338, 14 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 39
2025/08/22 20:12:17.342, 12 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:12:27.347, 17 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:12:37.353, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:12:47.357, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:12:57.360, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:13:07.366, 7 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:13:17.370, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:13:27.375, 6 %, 0 %, 1144 MiB, 81920 MiB, 66.40 W, 39
2025/08/22 20:13:37.380, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:13:47.384, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:13:57.389, 9 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:14:07.394, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:14:17.398, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:14:27.403, 0 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 39
2025/08/22 20:14:37.408, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:14:47.412, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:14:57.416, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:15:07.420, 12 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:15:17.424, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:15:27.427, 14 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:15:37.431, 25 %, 0 %, 1144 MiB, 81920 MiB, 67.29 W, 39
2025/08/22 20:15:47.435, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:15:57.439, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:16:07.443, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:16:17.447, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:16:27.451, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:16:37.456, 0 %, 0 %, 1144 MiB, 81920 MiB, 68.23 W, 39
2025/08/22 20:16:47.460, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:16:57.464, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:17:07.469, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:17:17.475, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:17:27.479, 25 %, 0 %, 1144 MiB, 81920 MiB, 67.01 W, 39
2025/08/22 20:17:37.483, 11 %, 0 %, 1144 MiB, 81920 MiB, 66.07 W, 39
2025/08/22 20:17:47.488, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:17:57.492, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:18:07.495, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:18:17.501, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.24 W, 39
2025/08/22 20:18:27.505, 3 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:18:37.509, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:18:47.514, 11 %, 0 %, 1144 MiB, 81920 MiB, 67.63 W, 39
2025/08/22 20:18:57.517, 5 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:19:07.521, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:19:17.526, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:19:27.531, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:19:37.536, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:19:47.540, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:19:57.546, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:20:07.551, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:20:17.556, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:20:27.560, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:20:37.565, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:20:47.570, 7 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:20:57.574, 1 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 39
2025/08/22 20:21:07.578, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:21:17.582, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:21:27.586, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:21:37.590, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:21:47.594, 15 %, 0 %, 1144 MiB, 81920 MiB, 66.40 W, 39
2025/08/22 20:21:57.598, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:22:07.604, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:22:17.607, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:22:27.611, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:22:37.615, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:22:47.618, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:22:57.624, 4 %, 0 %, 1144 MiB, 81920 MiB, 67.29 W, 39
2025/08/22 20:23:07.629, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:23:17.634, 1 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 39
2025/08/22 20:23:27.639, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:23:37.645, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:23:47.649, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:23:57.655, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:24:07.659, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:24:17.663, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:24:27.666, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:24:37.670, 5 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:24:47.674, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:24:57.678, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:25:07.683, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:25:17.689, 12 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:25:27.693, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:25:37.699, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:25:47.703, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:25:57.706, 3 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:26:07.710, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:26:17.716, 5 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:26:27.720, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:26:37.724, 12 %, 0 %, 1144 MiB, 81920 MiB, 65.79 W, 39
2025/08/22 20:26:47.728, 15 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:26:57.735, 15 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:27:07.738, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:27:17.743, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:27:27.746, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:27:37.751, 13 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:27:47.755, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:27:57.759, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:28:07.763, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:28:17.767, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:28:27.771, 13 %, 0 %, 1144 MiB, 81920 MiB, 66.07 W, 39
2025/08/22 20:28:37.777, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:28:47.781, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:28:57.785, 16 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 39
2025/08/22 20:29:07.789, 4 %, 0 %, 1144 MiB, 81920 MiB, 65.46 W, 39
2025/08/22 20:29:17.793, 4 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:29:27.797, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:29:37.801, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:29:47.805, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:29:57.809, 8 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:30:07.815, 13 %, 0 %, 1144 MiB, 81920 MiB, 66.07 W, 39
2025/08/22 20:30:17.819, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:30:27.823, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:30:37.827, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:30:47.832, 10 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:30:57.836, 2 %, 0 %, 1144 MiB, 81920 MiB, 68.56 W, 39
2025/08/22 20:31:07.839, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:31:17.843, 1 %, 0 %, 1144 MiB, 81920 MiB, 66.07 W, 39
2025/08/22 20:31:27.846, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:31:37.850, 12 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:31:47.854, 4 %, 0 %, 1144 MiB, 81920 MiB, 67.01 W, 39
2025/08/22 20:31:57.859, 1 %, 0 %, 1144 MiB, 81920 MiB, 65.13 W, 39
2025/08/22 20:32:07.863, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:32:17.866, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:32:27.870, 7 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:32:37.874, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:32:47.878, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:32:57.883, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:33:07.886, 15 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:33:17.892, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:33:27.896, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:33:37.900, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:33:47.904, 33 %, 0 %, 1144 MiB, 81920 MiB, 69.45 W, 40
2025/08/22 20:33:57.908, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:34:07.912, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:34:17.916, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:34:27.920, 2 %, 0 %, 1144 MiB, 81920 MiB, 66.68 W, 39
2025/08/22 20:34:37.924, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:34:47.928, 5 %, 0 %, 1144 MiB, 81920 MiB, 66.07 W, 40
2025/08/22 20:34:57.932, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:35:07.936, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 39
2025/08/22 20:35:17.939, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:35:27.943, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 39
2025/08/22 20:35:37.946, 14 %, 0 %, 1144 MiB, 81920 MiB, 66.40 W, 40
2025/08/22 20:35:47.950, 13 %, 0 %, 1144 MiB, 81920 MiB, 66.40 W, 40
2025/08/22 20:35:57.954, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:36:07.958, 16 %, 0 %, 1144 MiB, 81920 MiB, 67.96 W, 40
2025/08/22 20:36:17.963, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 40
2025/08/22 20:36:27.967, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:36:37.971, 2 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:36:47.974, 1 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:36:57.978, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:37:07.982, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 40
2025/08/22 20:37:17.986, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.52 W, 40
2025/08/22 20:37:27.990, 13 %, 0 %, 1144 MiB, 81920 MiB, 66.07 W, 40
2025/08/22 20:37:37.994, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:37:47.998, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:37:58.001, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:38:08.006, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:38:18.011, 13 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:38:28.014, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:38:38.020, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:38:48.024, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:38:58.027, 9 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:39:08.032, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:39:18.035, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:39:28.039, 13 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:39:38.043, 12 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:39:48.047, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
2025/08/22 20:39:58.051, 0 %, 0 %, 1144 MiB, 81920 MiB, 64.85 W, 40
